Cust_ID,Age,Customer_Segment,Customer_Vintage_Group
CC31581,39,Platinum,VG2
CC57099,40,Platinum,VG2
CC72372,37,Platinum,VG2
CC90126,44,Platinum,VG2
CC26053,37,Platinum,VG2
CC12280,50,Platinum,VG2
CC39844,50,Platinum,VG2
CC29333,25,Platinum,VG2
CC17862,32,Platinum,VG2
CC74004,42,Platinum,VG2
CC44005,35,Platinum,VG2
CC89580,36,Platinum,VG2
CC89245,34,Platinum,VG2
CC69957,30,Platinum,VG2
CC16898,34,Platinum,VG2
CC88261,28,Platinum,VG2
CC70513,37,Platinum,VG2
CC66123,29,Platinum,VG2
CC30430,47,Platinum,VG2
CC73765,41,Platinum,VG2
CC30103,50,Platinum,VG2
CC80697,34,Platinum,VG2
CC15302,20,Platinum,VG2
CC84843,29,Platinum,VG2
CC79709,38,Platinum,VG2
CC41644,31,Platinum,VG2
CC97137,47,Platinum,VG2
CC69709,38,Platinum,VG2
CC90047,27,Platinum,VG2
CC53867,31,Platinum,VG2
CC39676,31,Platinum,VG2
CC52335,31,Platinum,VG2
CC32263,25,Platinum,VG2
CC59417,35,Platinum,VG2
CC55217,31,Platinum,VG2
CC28788,28,Platinum,VG2
CC95072,48,Platinum,VG2
CC12714,40,Platinum,VG2
CC58660,48,Platinum,VG2
CC62685,31,Platinum,VG2
CC18497,28,Platinum,VG2
CC86573,49,Platinum,VG2
CC57667,42,Platinum,VG2
CC74986,26,Platinum,VG2
CC14925,49,Platinum,VG2
CC95264,44,Platinum,VG2
CC78117,49,Platinum,VG2
CC52733,27,Platinum,VG2
CC98124,23,Platinum,VG2
CC61346,50,Platinum,VG2
CC64286,44,Platinum,VG2
CC94096,22,Platinum,VG2
CC50318,45,Platinum,VG2
CC92575,26,Platinum,VG2
CC38945,38,Platinum,VG2
CC17313,24,Platinum,VG2
CC49614,50,Platinum,VG2
CC93508,27,Platinum,VG2
CC88401,31,Platinum,VG2
CC50631,50,Platinum,VG2
CC66760,21,Platinum,VG2
CC21329,22,Platinum,VG2
CC58206,35,Platinum,VG2
CC33219,48,Platinum,VG2
CC33542,47,Platinum,VG2
CC90518,50,Platinum,VG2
CC80642,47,Platinum,VG2
CC35901,31,Platinum,VG2
CC97990,49,Platinum,VG2
CC46890,48,Platinum,VG2
CC98469,28,Platinum,VG2
CC77177,40,Platinum,VG2
CC40083,44,Platinum,VG2
CC14886,43,Platinum,VG2
CC90295,46,Platinum,VG2
CC34981,35,Platinum,VG2
CC65325,27,Platinum,VG2
CC14846,33,Platinum,VG2
CC49981,28,Platinum,VG2
CC38942,43,Platinum,VG2
CC72472,41,Platinum,VG2
CC45308,35,Platinum,VG2
CC31625,36,Platinum,VG2
CC96556,47,Platinum,VG2
CC63262,40,Platinum,VG2
CC70966,41,Platinum,VG2
CC63652,37,Platinum,VG2
CC30013,37,Platinum,VG2
CC40376,32,Platinum,VG2
CC24984,22,Platinum,VG2
CC15956,35,Platinum,VG2
CC24814,40,Platinum,VG2
CC72161,25,Platinum,VG2
CC33785,24,Platinum,VG2
CC35454,36,Platinum,VG2
CC42627,21,Platinum,VG2
CC15544,38,Platinum,VG2
CC72009,44,Platinum,VG2
CC89381,35,Platinum,VG2
CC17836,23,Platinum,VG2
CC94240,38,Platinum,VG2
CC83556,30,Platinum,VG2
CC53825,38,Platinum,VG2
CC74822,31,Platinum,VG2
CC47840,38,Platinum,VG2
CC88575,41,Platinum,VG2
CC20686,34,Platinum,VG2
CC70382,31,Platinum,VG2
CC63145,48,Platinum,VG2
CC41984,44,Platinum,VG2
CC82239,43,Platinum,VG2
CC90536,39,Platinum,VG2
CC46609,35,Platinum,VG2
CC82471,23,Platinum,VG2
CC27967,44,Platinum,VG2
CC69063,36,Platinum,VG2
CC54087,22,Platinum,VG2
CC65981,41,Platinum,VG2
CC90731,34,Platinum,VG2
CC56232,36,Platinum,VG2
CC40879,33,Platinum,VG2
CC99371,26,Platinum,VG2
CC15869,35,Platinum,VG2
CC74557,22,Platinum,VG2
CC23630,22,Platinum,VG2
CC42108,31,Platinum,VG2
CC11240,25,Platinum,VG2
CC71924,49,Platinum,VG2
CC49911,27,Platinum,VG2
CC83281,30,Platinum,VG2
CC60965,32,Platinum,VG2
CC23289,27,Platinum,VG2
CC15044,49,Platinum,VG2
CC81877,33,Platinum,VG2
CC51058,45,Platinum,VG2
CC37662,23,Platinum,VG2
CC41986,33,Platinum,VG2
CC58676,32,Platinum,VG2
CC81460,31,Platinum,VG2
CC89835,38,Platinum,VG2
CC62622,35,Platinum,VG2
CC46138,30,Platinum,VG2
CC52643,29,Platinum,VG2
CC91311,33,Platinum,VG2
CC52628,50,Platinum,VG2
CC75279,46,Platinum,VG2
CC77650,50,Platinum,VG2
CC54388,24,Platinum,VG2
CC71838,36,Platinum,VG2
CC20072,47,Platinum,VG2
CC72254,37,Platinum,VG2
CC34812,33,Platinum,VG2
CC89300,22,Platinum,VG2
CC24285,22,Platinum,VG2
CC51714,48,Platinum,VG2
CC86849,46,Platinum,VG2
CC89089,40,Platinum,VG2
CC84765,20,Platinum,VG2
CC36020,50,Platinum,VG2
CC72426,43,Platinum,VG2
CC82718,29,Platinum,VG2
CC16787,39,Platinum,VG2
CC40701,33,Platinum,VG2
CC14527,33,Diamond,VG1
CC66906,50,Diamond,VG1
CC46008,44,Diamond,VG1
CC94680,47,Diamond,VG1
CC21084,41,Diamond,VG1
CC64731,25,Diamond,VG1
CC36845,36,Diamond,VG1
CC58936,40,Diamond,VG1
CC94068,27,Diamond,VG1
CC85805,42,Diamond,VG1
CC24408,45,Diamond,VG1
CC37409,37,Diamond,VG1
CC87007,37,Diamond,VG1
CC60949,31,Diamond,VG1
CC22388,20,Diamond,VG1
CC85548,24,Diamond,VG1
CC79999,50,Diamond,VG1
CC69739,46,Diamond,VG1
CC70476,49,Diamond,VG1
CC21759,28,Diamond,VG1
CC40007,43,Diamond,VG1
CC15300,47,Diamond,VG1
CC37191,50,Diamond,VG1
CC41919,21,Diamond,VG1
CC90981,48,Diamond,VG1
CC66951,31,Diamond,VG1
CC77471,23,Diamond,VG1
CC12378,28,Diamond,VG1
CC47868,21,Diamond,VG1
CC68507,25,Diamond,VG1
CC12428,43,Diamond,VG1
CC19293,35,Diamond,VG1
CC40333,36,Diamond,VG1
CC75362,40,Diamond,VG1
CC60387,45,Diamond,VG1
CC58359,21,Diamond,VG1
CC25305,37,Diamond,VG1
CC36491,38,Diamond,VG1
CC75750,37,Diamond,VG1
CC65298,24,Diamond,VG1
CC67153,28,Diamond,VG1
CC62865,33,Diamond,VG1
CC85867,37,Diamond,VG1
CC96150,26,Diamond,VG1
CC78300,48,Diamond,VG1
CC59516,37,Diamond,VG1
CC61712,41,Diamond,VG1
CC67663,37,Diamond,VG1
CC35308,25,Diamond,VG1
CC32722,47,Diamond,VG1
CC23021,31,Diamond,VG1
CC38842,29,Diamond,VG1
CC59362,50,Diamond,VG1
CC14699,22,Diamond,VG1
CC70215,21,Diamond,VG1
CC31737,39,Diamond,VG1
CC22615,33,Diamond,VG1
CC98098,31,Diamond,VG1
CC20116,37,Diamond,VG1
CC28589,29,Diamond,VG1
CC96723,30,Diamond,VG1
CC85592,38,Diamond,VG1
CC23711,44,Diamond,VG1
CC52716,24,Diamond,VG1
CC76644,50,Diamond,VG1
CC49423,46,Diamond,VG1
CC75368,40,Diamond,VG1
CC19707,39,Diamond,VG1
CC49997,41,Diamond,VG1
CC79161,34,Diamond,VG1
CC21239,32,Diamond,VG1
CC52992,38,Diamond,VG1
CC56382,32,Diamond,VG1
CC82286,44,Diamond,VG1
CC17864,38,Diamond,VG1
CC70110,48,Diamond,VG1
CC71332,45,Diamond,VG1
CC31359,36,Diamond,VG1
CC85627,32,Diamond,VG1
CC24299,46,Diamond,VG1
CC33963,38,Diamond,VG1
CC77060,25,Diamond,VG1
CC88797,41,Diamond,VG1
CC96600,44,Diamond,VG1
CC41313,21,Diamond,VG1
CC70501,21,Diamond,VG1
CC32885,29,Diamond,VG1
CC43012,36,Diamond,VG1
CC41656,28,Diamond,VG1
CC74753,38,Diamond,VG1
CC77272,24,Diamond,VG1
CC31050,49,Diamond,VG1
CC38453,35,Diamond,VG1
CC88208,49,Diamond,VG1
CC86539,26,Diamond,VG1
CC24265,48,Diamond,VG1
CC15553,49,Diamond,VG1
CC49109,35,Diamond,VG1
CC56230,32,Diamond,VG1
CC84974,31,Diamond,VG1
CC66329,40,Diamond,VG1
CC43495,20,Diamond,VG1
CC38711,43,Diamond,VG1
CC54018,43,Diamond,VG1
CC21610,29,Diamond,VG1
CC23156,38,Diamond,VG1
CC92515,34,Diamond,VG1
CC23178,39,Diamond,VG1
CC85812,41,Diamond,VG1
CC42332,25,Diamond,VG1
CC70138,23,Diamond,VG1
CC26037,41,Diamond,VG1
CC25429,27,Diamond,VG1
CC92855,50,Diamond,VG1
CC50067,37,Diamond,VG1
CC14128,20,Diamond,VG1
CC59683,20,Diamond,VG1
CC38368,26,Diamond,VG1
CC20375,50,Diamond,VG1
CC98810,40,Diamond,VG1
CC87764,29,Diamond,VG1
CC25082,24,Diamond,VG1
CC64508,36,Diamond,VG1
CC19496,40,Diamond,VG1
CC74706,28,Diamond,VG1
CC97403,34,Diamond,VG1
CC22866,47,Diamond,VG1
CC33154,38,Diamond,VG1
CC18744,30,Diamond,VG1
CC35153,20,Diamond,VG1
CC52434,40,Diamond,VG1
CC75548,35,Diamond,VG1
CC88073,25,Diamond,VG1
CC86165,42,Diamond,VG1
CC57327,33,Diamond,VG1
CC73573,32,Diamond,VG1
CC56005,20,Diamond,VG1
CC30297,27,Diamond,VG1
CC89463,36,Diamond,VG1
CC51981,48,Diamond,VG1
CC92115,22,Diamond,VG1
CC38028,24,Diamond,VG1
CC90127,43,Diamond,VG1
CC99835,47,Diamond,VG1
CC52337,20,Diamond,VG1
CC44929,41,Diamond,VG1
CC24472,29,Diamond,VG1
CC83027,47,Diamond,VG1
CC92674,23,Diamond,VG1
CC13723,44,Diamond,VG1
CC35644,42,Diamond,VG1
CC14061,44,Diamond,VG1
CC74215,48,Diamond,VG1
CC35975,24,Diamond,VG1
CC43352,43,Diamond,VG1
CC49026,38,Diamond,VG1
CC60357,43,Diamond,VG1
CC86868,42,Diamond,VG1
CC51263,34,Diamond,VG1
CC86961,29,Diamond,VG1
CC73045,23,Diamond,VG1
CC47195,24,Diamond,VG1
CC51436,45,Diamond,VG1
CC50853,45,Diamond,VG1
CC54107,43,Diamond,VG1
CC79668,42,Diamond,VG1
CC59433,25,Diamond,VG1
CC70489,27,Diamond,VG1
CC88019,45,Diamond,VG1
CC57452,34,Diamond,VG1
CC80022,31,Diamond,VG1
CC97369,50,Diamond,VG1
CC31175,20,Diamond,VG1
CC82247,49,Diamond,VG1
CC31440,44,Diamond,VG1
CC49401,36,Diamond,VG1
CC26475,50,Diamond,VG1
CC29524,49,Diamond,VG1
CC50482,30,Diamond,VG1
CC17122,29,Diamond,VG1
CC84066,28,Diamond,VG1
CC48892,35,Diamond,VG1
CC37860,44,Diamond,VG1
CC45879,39,Diamond,VG1
CC36381,29,Diamond,VG1
CC76074,22,Diamond,VG1
CC66513,38,Diamond,VG1
CC12715,45,Diamond,VG1
CC62124,37,Diamond,VG1
CC22196,30,Diamond,VG1
CC89649,39,Diamond,VG1
CC50243,44,Diamond,VG1
CC96151,47,Diamond,VG1
CC86755,34,Diamond,VG1
CC62190,29,Diamond,VG1
CC57235,22,Diamond,VG1
CC25394,45,Diamond,VG1
CC64850,47,Diamond,VG1
CC25039,20,Diamond,VG1
CC85086,38,Diamond,VG1
CC62401,35,Diamond,VG1
CC47739,26,Diamond,VG1
CC53143,26,Diamond,VG1
CC60693,35,Diamond,VG1
CC48877,45,Diamond,VG1
CC95717,43,Diamond,VG1
CC89267,46,Diamond,VG1
CC77218,48,Diamond,VG1
CC69186,26,Diamond,VG1
CC60586,21,Diamond,VG1
CC73769,29,Diamond,VG1
CC31218,25,Diamond,VG1
CC72940,37,Diamond,VG1
CC57401,42,Diamond,VG1
CC68869,47,Diamond,VG1
CC34868,34,Diamond,VG1
CC26783,38,Diamond,VG1
CC71515,36,Diamond,VG1
CC80696,36,Diamond,VG1
CC24999,21,Diamond,VG1
CC55114,38,Diamond,VG1
CC43195,41,Diamond,VG1
CC53348,46,Diamond,VG1
CC37208,49,Diamond,VG1
CC86452,32,Diamond,VG1
CC45377,44,Diamond,VG1
CC11670,25,Diamond,VG1
CC23123,25,Diamond,VG1
CC77017,45,Diamond,VG1
CC59978,31,Diamond,VG1
CC73287,22,Diamond,VG1
CC82699,28,Diamond,VG1
CC76575,45,Diamond,VG1
CC28870,50,Diamond,VG1
CC62919,37,Diamond,VG1
CC18523,50,Diamond,VG1
CC91157,41,Diamond,VG1
CC54990,31,Diamond,VG1
CC96344,37,Diamond,VG1
CC77402,39,Diamond,VG1
CC92638,22,Diamond,VG1
CC25258,33,Diamond,VG1
CC51233,38,Diamond,VG1
CC86641,21,Diamond,VG1
CC72957,23,Diamond,VG1
CC25862,48,Diamond,VG1
CC91870,26,Diamond,VG1
CC60362,26,Diamond,VG1
CC45510,48,Diamond,VG1
CC26452,50,Diamond,VG1
CC26733,25,Diamond,VG1
CC51407,27,Diamond,VG1
CC88519,41,Diamond,VG1
CC60926,24,Diamond,VG1
CC26387,25,Diamond,VG1
CC22215,43,Diamond,VG1
CC13127,43,Diamond,VG1
CC97840,49,Diamond,VG1
CC44192,29,Diamond,VG1
CC57466,36,Diamond,VG1
CC30320,33,Diamond,VG1
CC86444,21,Diamond,VG1
CC92316,44,Diamond,VG1
CC49547,48,Diamond,VG1
CC44832,35,Diamond,VG1
CC66206,33,Diamond,VG1
CC40444,23,Diamond,VG1
CC14557,32,Diamond,VG1
CC89958,39,Diamond,VG1
CC31162,50,Diamond,VG1
CC19225,41,Diamond,VG1
CC35100,25,Diamond,VG1
CC30606,29,Diamond,VG1
CC39087,26,Diamond,VG1
CC83355,35,Diamond,VG1
CC91931,38,Diamond,VG1
CC49076,28,Diamond,VG1
CC78942,34,Diamond,VG1
CC73016,22,Diamond,VG1
CC95851,33,Diamond,VG1
CC69920,35,Diamond,VG1
CC74605,31,Diamond,VG1
CC86350,28,Diamond,VG1
CC68283,46,Diamond,VG1
CC13842,38,Diamond,VG1
CC82647,35,Diamond,VG1
CC70427,31,Diamond,VG1
CC58845,29,Diamond,VG1
CC29740,27,Diamond,VG1
CC33687,22,Diamond,VG1
CC87947,24,Diamond,VG1
CC30584,29,Diamond,VG1
CC26492,49,Diamond,VG1
CC35077,50,Diamond,VG1
CC61853,40,Diamond,VG1
CC65116,50,Diamond,VG1
CC79371,25,Diamond,VG1
CC76117,23,Diamond,VG1
CC67088,27,Diamond,VG1
CC14643,39,Diamond,VG1
CC86934,21,Diamond,VG1
CC40632,31,Diamond,VG1
CC35285,37,Diamond,VG1
CC96195,35,Diamond,VG1
CC52195,28,Diamond,VG1
CC28605,30,Diamond,VG1
CC47233,36,Diamond,VG1
CC50593,24,Diamond,VG1
CC56295,45,Diamond,VG1
CC74789,38,Diamond,VG1
CC38243,27,Diamond,VG1
CC84423,46,Diamond,VG1
CC39035,42,Diamond,VG1
CC19277,41,Diamond,VG1
CC67371,25,Diamond,VG1
CC85864,29,Diamond,VG1
CC53048,23,Diamond,VG1
CC14275,20,Diamond,VG1
CC63365,39,Diamond,VG1
CC77197,42,Diamond,VG1
CC53749,45,Diamond,VG1
CC28159,24,Diamond,VG1
CC84325,35,Diamond,VG1
CC24986,38,Diamond,VG1
CC35576,39,Diamond,VG1
CC53662,45,Diamond,VG1
CC45171,33,Diamond,VG1
CC15107,44,Diamond,VG1
CC63063,30,Diamond,VG1
CC80472,20,Diamond,VG1
CC34823,45,Diamond,VG1
CC38888,45,Diamond,VG1
CC75142,36,Diamond,VG1
CC38203,36,Diamond,VG1
CC61172,21,Diamond,VG1
CC69013,31,Diamond,VG1
CC20660,38,Diamond,VG1
CC87601,45,Diamond,VG1
CC38523,20,Diamond,VG1
CC51367,24,Diamond,VG1
CC82932,30,Diamond,VG1
CC89462,25,Diamond,VG1
CC93706,21,Diamond,VG1
CC50693,27,Diamond,VG1
CC56023,28,Diamond,VG1
CC80484,32,Diamond,VG1
CC64537,39,Diamond,VG1
CC32324,27,Diamond,VG1
CC74654,44,Diamond,VG1
CC98259,50,Diamond,VG1
CC27839,44,Diamond,VG1
CC11690,24,Diamond,VG1
CC78487,21,Diamond,VG1
CC12925,49,Diamond,VG1
CC79769,47,Diamond,VG1
CC25296,49,Diamond,VG1
CC28919,25,Diamond,VG1
CC17125,20,Diamond,VG1
CC17979,23,Diamond,VG1
CC96167,24,Diamond,VG1
CC61466,41,Diamond,VG1
CC53179,37,Diamond,VG1
CC90178,37,Diamond,VG1
CC78980,30,Diamond,VG1
CC90395,29,Diamond,VG1
CC22148,39,Diamond,VG1
CC34148,33,Diamond,VG1
CC55350,38,Diamond,VG1
CC47294,50,Diamond,VG1
CC84561,32,Diamond,VG1
CC23116,42,Diamond,VG1
CC48666,34,Diamond,VG1
CC90132,31,Diamond,VG1
CC64924,32,Diamond,VG1
CC67117,37,Diamond,VG1
CC56002,49,Diamond,VG1
CC81898,27,Diamond,VG1
CC20909,35,Diamond,VG1
CC73202,50,Diamond,VG1
CC19704,30,Diamond,VG1
CC16925,50,Diamond,VG1
CC86914,20,Diamond,VG1
CC12895,35,Diamond,VG1
CC69647,43,Diamond,VG1
CC73127,25,Diamond,VG1
CC40052,23,Diamond,VG1
CC99343,31,Diamond,VG1
CC69761,26,Diamond,VG1
CC52794,36,Diamond,VG1
CC99100,22,Diamond,VG1
CC37966,21,Diamond,VG1
CC78491,25,Diamond,VG1
CC85773,49,Diamond,VG1
CC24726,31,Diamond,VG1
CC35155,38,Diamond,VG1
CC44724,35,Diamond,VG1
CC62915,28,Diamond,VG1
CC61080,30,Diamond,VG1
CC64839,25,Diamond,VG1
CC84620,44,Diamond,VG1
CC91869,47,Diamond,VG1
CC98518,20,Diamond,VG1
CC65085,47,Diamond,VG1
CC85447,24,Diamond,VG1
CC78971,26,Diamond,VG1
CC91800,24,Diamond,VG1
CC74633,27,Diamond,VG1
CC62204,30,Diamond,VG1
CC12883,23,Diamond,VG1
CC24542,32,Diamond,VG1
CC47986,42,Diamond,VG1
CC60553,35,Diamond,VG1
CC66286,44,Diamond,VG1
CC99458,24,Diamond,VG1
CC67398,32,Diamond,VG1
CC64586,44,Diamond,VG1
CC46186,33,Diamond,VG1
CC59320,34,Diamond,VG1
CC48737,36,Diamond,VG1
CC34037,30,Diamond,VG1
CC16591,45,Diamond,VG1
CC28074,42,Diamond,VG1
CC76523,46,Diamond,VG1
CC30484,20,Diamond,VG1
CC70826,20,Diamond,VG1
CC28795,33,Diamond,VG1
CC46579,49,Diamond,VG1
CC78552,39,Diamond,VG1
CC36103,26,Diamond,VG1
CC23792,39,Diamond,VG1
CC82412,38,Diamond,VG1
CC18439,24,Diamond,VG1
CC43179,28,Diamond,VG1
CC41796,43,Diamond,VG1
CC20937,40,Diamond,VG1
CC31344,33,Diamond,VG1
CC93230,47,Diamond,VG1
CC39083,40,Diamond,VG1
CC57839,31,Diamond,VG1
CC46201,43,Diamond,VG1
CC83573,32,Diamond,VG1
CC96869,47,Diamond,VG1
CC47743,49,Diamond,VG1
CC74858,36,Diamond,VG1
CC66371,49,Diamond,VG1
CC97054,23,Diamond,VG1
CC70113,24,Diamond,VG1
CC34360,50,Diamond,VG1
CC26762,23,Diamond,VG1
CC45774,21,Diamond,VG1
CC34227,22,Diamond,VG1
CC56643,20,Diamond,VG1
CC33443,37,Diamond,VG1
CC53822,43,Diamond,VG1
CC87424,47,Diamond,VG1
CC62855,32,Diamond,VG1
CC37326,36,Diamond,VG1
CC60164,39,Diamond,VG1
CC98445,20,Diamond,VG1
CC26307,47,Diamond,VG1
CC26674,40,Diamond,VG1
CC43290,23,Diamond,VG1
CC37313,41,Diamond,VG1
CC52088,36,Diamond,VG1
CC90060,20,Diamond,VG1
CC84048,49,Diamond,VG1
CC69301,21,Diamond,VG1
CC63636,34,Diamond,VG1
CC22628,40,Diamond,VG1
CC63215,45,Diamond,VG1
CC17515,43,Diamond,VG1
CC84799,45,Diamond,VG1
CC77205,31,Diamond,VG1
CC62979,23,Diamond,VG1
CC37004,35,Diamond,VG1
CC12087,47,Diamond,VG1
CC78989,22,Diamond,VG1
CC30342,24,Diamond,VG1
CC37183,30,Diamond,VG1
CC79282,38,Diamond,VG1
CC58169,32,Diamond,VG1
CC52681,47,Diamond,VG1
CC99452,40,Diamond,VG1
CC31781,48,Diamond,VG1
CC52481,45,Diamond,VG1
CC78042,27,Diamond,VG1
CC53398,37,Diamond,VG1
CC67334,31,Diamond,VG1
CC97559,27,Diamond,VG1
CC52097,30,Diamond,VG1
CC43690,24,Diamond,VG1
CC35616,29,Diamond,VG1
CC92397,23,Diamond,VG1
CC23426,35,Diamond,VG1
CC14408,20,Diamond,VG1
CC87026,44,Diamond,VG1
CC37676,46,Diamond,VG1
CC81412,20,Diamond,VG1
CC49006,35,Diamond,VG1
CC35105,30,Diamond,VG1
CC73021,35,Diamond,VG1
CC58114,29,Diamond,VG1
CC23352,31,Diamond,VG1
CC54898,45,Diamond,VG1
CC60339,33,Diamond,VG1
CC39164,40,Diamond,VG1
CC86399,22,Diamond,VG1
CC27311,44,Diamond,VG1
CC95833,41,Diamond,VG1
CC23290,33,Diamond,VG1
CC41343,28,Diamond,VG1
CC65340,46,Diamond,VG1
CC42859,27,Diamond,VG1
CC19557,50,Diamond,VG1
CC16433,48,Diamond,VG1
CC82615,48,Diamond,VG1
CC90548,45,Diamond,VG1
CC97261,29,Diamond,VG1
CC48366,39,Diamond,VG1
CC82097,48,Diamond,VG1
CC49985,23,Diamond,VG1
CC58027,25,Diamond,VG1
CC19845,43,Diamond,VG1
CC29383,29,Diamond,VG1
CC69117,48,Diamond,VG1
CC41249,39,Diamond,VG1
CC34075,48,Diamond,VG1
CC38858,41,Diamond,VG1
CC77928,31,Diamond,VG1
CC92850,27,Diamond,VG1
CC65404,37,Diamond,VG1
CC20434,33,Diamond,VG1
CC75045,31,Diamond,VG1
CC43524,44,Diamond,VG1
CC56532,50,Diamond,VG1
CC41516,20,Diamond,VG1
CC40194,28,Diamond,VG1
CC52491,44,Diamond,VG1
CC94377,47,Diamond,VG1
CC90595,40,Diamond,VG1
CC46637,33,Diamond,VG1
CC24460,34,Diamond,VG1
CC64157,42,Diamond,VG1
CC49476,32,Diamond,VG1
CC72679,24,Diamond,VG1
CC87256,37,Diamond,VG1
CC44667,50,Diamond,VG1
CC38657,25,Diamond,VG1
CC75328,36,Diamond,VG1
CC52777,49,Diamond,VG1
CC73789,50,Diamond,VG1
CC49143,39,Diamond,VG1
CC54216,32,Diamond,VG1
CC44526,21,Diamond,VG1
CC76606,49,Diamond,VG1
CC70648,20,Diamond,VG1
CC23955,48,Diamond,VG1
CC67250,49,Diamond,VG1
CC46521,44,Diamond,VG1
CC37710,45,Diamond,VG1
CC95257,34,Diamond,VG1
CC24833,29,Diamond,VG1
CC45225,31,Diamond,VG1
CC36223,35,Diamond,VG1
CC17697,47,Diamond,VG1
CC54417,37,Diamond,VG1
CC18507,33,Diamond,VG1
CC47753,44,Diamond,VG1
CC36218,40,Diamond,VG1
CC24350,24,Diamond,VG1
CC13309,50,Diamond,VG1
CC70229,47,Diamond,VG1
CC44822,31,Diamond,VG1
CC61974,22,Diamond,VG1
CC70722,22,Diamond,VG1
CC24484,50,Diamond,VG1
CC63416,35,Diamond,VG1
CC25883,43,Diamond,VG1
CC85309,33,Diamond,VG1
CC94192,41,Diamond,VG1
CC66380,45,Diamond,VG1
CC23717,38,Diamond,VG1
CC40474,32,Diamond,VG1
CC89762,30,Diamond,VG1
CC21723,31,Diamond,VG1
CC40526,33,Diamond,VG1
CC99554,36,Diamond,VG1
CC30221,24,Diamond,VG1
CC45888,49,Diamond,VG1
CC85300,25,Diamond,VG1
CC75981,28,Diamond,VG1
CC83893,27,Diamond,VG1
CC92276,49,Diamond,VG1
CC25850,30,Diamond,VG1
CC85001,42,Diamond,VG1
CC93165,44,Diamond,VG1
CC29855,36,Diamond,VG1
CC52338,31,Diamond,VG1
CC17112,25,Diamond,VG1
CC45370,29,Diamond,VG1
CC19135,50,Diamond,VG1
CC84372,35,Diamond,VG1
CC40998,25,Diamond,VG1
CC40103,31,Diamond,VG1
CC73426,44,Diamond,VG1
CC35410,22,Diamond,VG1
CC41444,41,Diamond,VG1
CC23970,42,Diamond,VG1
CC56889,37,Diamond,VG1
CC64813,48,Diamond,VG1
CC12774,26,Diamond,VG1
CC61365,30,Diamond,VG1
CC92680,36,Diamond,VG1
CC75728,26,Diamond,VG1
CC52647,44,Diamond,VG1
CC39624,43,Diamond,VG1
CC98654,36,Diamond,VG1
CC76282,26,Diamond,VG1
CC66647,46,Diamond,VG1
CC98323,21,Diamond,VG1
CC38675,29,Diamond,VG1
CC46845,49,Diamond,VG1
CC78908,41,Diamond,VG1
CC22137,36,Diamond,VG1
CC26386,29,Diamond,VG1
CC15271,32,Diamond,VG1
CC65157,45,Diamond,VG1
CC11569,20,Diamond,VG1
CC62924,35,Diamond,VG1
CC59958,47,Diamond,VG1
CC91332,22,Diamond,VG1
CC63500,23,Diamond,VG1
CC82273,39,Diamond,VG1
CC89430,47,Diamond,VG1
CC39163,29,Diamond,VG1
CC38974,30,Diamond,VG1
CC44009,32,Diamond,VG1
CC99656,35,Diamond,VG1
CC82692,37,Diamond,VG1
CC12194,46,Diamond,VG1
CC79530,26,Diamond,VG1
CC36724,27,Diamond,VG1
CC15201,49,Diamond,VG1
CC27265,43,Diamond,VG1
CC59312,28,Diamond,VG1
CC88190,36,Diamond,VG1
CC83165,37,Diamond,VG1
CC78268,22,Diamond,VG1
CC98612,40,Diamond,VG1
CC36771,50,Diamond,VG1
CC66520,32,Diamond,VG1
CC96267,24,Diamond,VG1
CC20860,41,Diamond,VG1
CC79857,36,Diamond,VG1
CC24465,36,Diamond,VG1
CC76691,43,Diamond,VG1
CC90696,20,Diamond,VG1
CC93729,35,Diamond,VG1
CC84115,31,Diamond,VG1
CC96972,22,Diamond,VG1
CC64993,34,Diamond,VG1
CC70762,48,Diamond,VG1
CC26701,25,Diamond,VG1
CC60886,38,Diamond,VG1
CC99402,23,Diamond,VG1
CC20868,43,Diamond,VG1
CC64495,42,Diamond,VG1
CC13228,41,Diamond,VG1
CC60322,26,Diamond,VG1
CC41836,47,Diamond,VG1
CC86344,33,Diamond,VG1
CC73804,42,Diamond,VG1
CC31579,50,Diamond,VG1
CC72089,46,Diamond,VG1
CC72851,37,Diamond,VG1
CC38201,23,Diamond,VG1
CC88169,34,Diamond,VG1
CC69203,32,Diamond,VG1
CC45414,30,Diamond,VG1
CC77936,28,Diamond,VG1
CC31083,36,Diamond,VG1
CC76587,29,Diamond,VG1
CC96697,25,Diamond,VG1
CC24086,24,Diamond,VG1
CC13711,28,Diamond,VG1
CC68821,23,Diamond,VG1
CC45284,26,Diamond,VG1
CC68894,37,Diamond,VG1
CC34028,45,Diamond,VG1
CC80702,29,Diamond,VG1
CC66146,36,Diamond,VG1
CC20989,42,Diamond,VG1
CC57584,41,Diamond,VG1
CC26583,36,Diamond,VG1
CC72281,26,Diamond,VG1
CC92005,34,Diamond,VG1
CC41899,38,Diamond,VG1
CC79103,50,Diamond,VG1
CC73529,30,Diamond,VG1
CC66434,49,Diamond,VG1
CC26116,36,Diamond,VG1
CC53482,41,Diamond,VG1
CC39675,33,Diamond,VG1
CC75209,25,Diamond,VG1
CC74536,47,Diamond,VG1
CC53023,50,Diamond,VG1
CC67362,41,Diamond,VG1
CC43239,44,Diamond,VG1
CC32047,36,Diamond,VG1
CC25566,29,Diamond,VG1
